cpf;nome paciente;email paciente;data nascimento paciente;endereço/rua paciente;cidade paciente;estado patiente;crm médico;crm médico estado;nome médico;email médico;token resultado exame;data exame;tipo exame;limites tipo exame;resultado tipo exame
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;vldl;48-72;39
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;glicemia;25-83;23
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;tgo;50-84;96
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;tgp;38-63;26
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;eletrólitos;2-68;14
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;tsh;25-80;89
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;t4-livre;34-60;55
077.877.076-15;Dra. Marcela de Lara;natividad@adams-mohr.com;1974-06-24;8566 Viela José Resende;Unistalda;Goiás;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;GDMEXR;2022-02-27;ácido úrico;15-61;31
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;hemácias;45-52;76
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;leucócitos;9-61;63
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;plaquetas;11-93;78
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;hdl;19-75;63
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;ldl;45-54;38
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;vldl;48-72;93
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;glicemia;25-83;0
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;tgo;50-84;25
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;tgp;38-63;13
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;eletrólitos;2-68;40
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;tsh;25-80;78
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;t4-livre;34-60;5
090.232.501-92;Paulo da Bandeira;carolynn@swift.name;1966-08-08;2411 Rodovia Nicole Caldas;Ampére;Pernambuco;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;W8E1HL;2021-09-02;ácido úrico;15-61;65
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;hemácias;45-52;44
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;leucócitos;9-61;64
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;plaquetas;11-93;31
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;hdl;19-75;9
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;ldl;45-54;61
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;vldl;48-72;55
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;glicemia;25-83;65
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;tgo;50-84;49
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;tgp;38-63;75
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;eletrólitos;2-68;19
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;tsh;25-80;59
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;t4-livre;34-60;36
006.810.440-55;Theo Aparício;tayna@marquardt.org;1978-08-17;s/n Ponte Maria Isis;Flora Rica;Amapá;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;6OY9F4;2022-02-24;ácido úrico;15-61;100
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;hemácias;45-52;48
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;leucócitos;9-61;59
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;plaquetas;11-93;95
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;hdl;19-75;48
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;ldl;45-54;77
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;vldl;48-72;93
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;glicemia;25-83;23
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;tgo;50-84;64
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;tgp;38-63;82
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;eletrólitos;2-68;9
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;tsh;25-80;79
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;t4-livre;34-60;95
036.662.049-53;Dr. Pedro Resende;ettie@runolfsdottir.name;1979-11-11;796 Alameda Gúbio Palhares;Meruoca;Rondônia;B0002W2RBG;SP;Dra. Isabelly Rêgo;diann_klein@schinner.org;CGQUGI;2021-09-23;ácido úrico;15-61;84
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;hemácias;45-52;25
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;leucócitos;9-61;14
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;plaquetas;11-93;25
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;hdl;19-75;85
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;ldl;45-54;10
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;vldl;48-72;60
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;glicemia;25-83;100
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;tgo;50-84;94
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;tgp;38-63;68
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;eletrólitos;2-68;92
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;tsh;25-80;13
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;t4-livre;34-60;88
037.787.232-60;João Felipe Louzada;clifton_hyatt@koss.biz;1985-01-22;s/n Viela Theo Modesto;Cachoeira dos Índios;Tocantins;B0002W2RBG;CE;Dra. Isabelly Rêgo;diann_klein@schinner.org;L3VQDE;2021-09-10;ácido úrico;15-61;57
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;hemácias;45-52;10
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;leucócitos;9-61;16
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;plaquetas;11-93;12
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;hdl;19-75;71
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;ldl;45-54;12
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;vldl;48-72;11
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;glicemia;25-83;31
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;tgo;50-84;59
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;tgp;38-63;3
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;eletrólitos;2-68;4
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;tsh;25-80;66
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;t4-livre;34-60;45
099.204.552-53;Ladislau Duarte;lisha@rosenbaum.org;1981-02-02;s/n Marginal Pietro;Peritiba;Rio Grande do Norte;B000B7CDX4;SP;Sra. Calebe Louzada;kendra@nolan-sawayn.co;KLVETB;2021-07-15;ácido úrico;15-61;4
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;hemácias;45-52;11
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;leucócitos;9-61;31
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;plaquetas;11-93;81
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;hdl;19-75;86
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;ldl;45-54;57
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;vldl;48-72;27
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;glicemia;25-83;16
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;tgo;50-84;48
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;tgp;38-63;75
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;eletrólitos;2-68;11
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;tsh;25-80;76
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;t4-livre;34-60;34
080.239.177-06;Luiza Teixeira;gerda.hegmann@gleason-koepp.biz;1991-03-26;2836 Avenida Roberta Barroso;Parecis;Tocantins;B000HB2O2O;ES;Núbia Godins;christy_dickinson@langworth.org;MDX1OI;2022-02-19;ácido úrico;15-61;74
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;hemácias;45-52;86
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;leucócitos;9-61;88
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;plaquetas;11-93;76
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;hdl;19-75;40
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;ldl;45-54;49
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;vldl;48-72;88
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;glicemia;25-83;41
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;tgo;50-84;63
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;tgp;38-63;15
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;eletrólitos;2-68;98
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;tsh;25-80;89
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;t4-livre;34-60;29
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B000BJ20J4;PI;Maria Luiza Pires;denna@wisozk.biz;IN33R0;2021-07-21;ácido úrico;15-61;13
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;hemácias;45-52;83
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;leucócitos;9-61;1
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;plaquetas;11-93;48
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;hdl;19-75;86
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;ldl;45-54;92
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;vldl;48-72;97
076.278.738-43;Víctor Limeira;tad_smitham@kerluke-smitham.name;1963-12-16;968 Viela Maria Vitória;Buritis;Mato Grosso;B0000DHDOF;MT;Luiz Felipe Raia Jr.;marshall@brekke-funk.name;OP34RS;2021-08-31;glicemia;25-83;65
